Warp	 	1	5	5	1	1	1	32	16	43	16	43	16	43	16	43	0	0	0	13271	0	1	0	1|33|33|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	33	33	20	33	20	33	20	33	20	0	0	0	13270	0	1	0	1|32|16|43|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	34	21	75	21	75	21	75	21	75	0	0	0	103012	0	1	0	0|15502|10|6|15|0|0|0|0|0|0|0|0|203|
Warp	 	1	5	5	1	1	0	15502	10	6	10	6	10	6	10	6	0	0	0	13271	0	1	0	1|34|21|75|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	5	5	1	1	1	33	70	40	70	40	70	40	70	40	0	0	0	13271	0	1	0	1|36|73|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	5	5	1	1	1	36	73	10	73	10	73	10	73	10	0	0	0	13270	0	1	0	1|33|70|40|15|0|0|0|0|0|0|0|0|0|
StandEnemy	改造的腐尸	1	5	5	1	1	1	36	33	15	33	15	33	15	33	15	1	60000	7	101103	0	1	0	3|||0|6000||||1|9030|
Warp	 	1	5	5	1	1	1	36	32	17	32	17	32	17	32	17	0	0	0	103012	0	1	0	0|15503|6|44|15|0|0|0|0|0|0|0|0|203|
Warp	 	1	5	5	1	1	0	15503	6	44	6	44	6	44	6	44	0	0	0	13274	0	1	0	1|36|32|17|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	7	6	1	1	1	37	8	19	8	19	8	19	8	19	0	0	0	103012	0	1	0	0|1405|58|69|15|0|0|0|0|0|0|0|0|201|
Warp	 	1	7	6	1	1	0	1405	58	69	58	69	58	69	58	69	0	0	0	103012	0	1	0	1|37|8|19|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	7	6	1	1	1	37	16	15	16	15	16	15	16	15	0	0	0	103012	0	1	0	0|1405|55|25|15|0|0|0|0|0|0|0|0|201|
Warp	 	1	7	6	1	1	0	1405	55	25	55	25	55	25	55	25	0	0	0	103012	0	1	0	1|37|16|15|15|0|0|0|0|0|0|0|0|214|
Warp	 	1	8	7	1	1	1	38	19	31	19	31	19	31	19	31	0	0	0	103012	0	1	0	0|100|661|284|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	8	7	1	1	0	100	661	284	661	284	661	284	661	284	0	0	0	103012	0	1	0	1|38|19|31|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	8	7	1	1	1	38	38	24	38	24	38	24	38	24	0	0	0	17977	0	1	0	1|39|10|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	39	10	14	10	14	10	14	10	14	0	0	0	17976	0	1	0	1|38|38|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	39	35	14	35	14	35	14	35	14	0	0	0	17977	0	1	0	1|40|36|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	40	36	33	36	33	36	33	36	33	0	0	0	17976	0	1	0	1|39|35|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	40	40	10	40	10	40	10	40	10	0	0	0	17977	0	1	0	1|41|15|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	41	15	24	15	24	15	24	15	24	0	0	0	17976	0	1	0	1|40|40|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	41	36	18	36	18	36	18	36	18	0	0	0	17977	0	1	0	1|42|25|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	42	25	24	25	24	25	24	25	24	0	0	0	17976	0	1	0	1|41|36|18|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	42	28	19	28	19	28	19	28	19	0	0	0	17977	0	1	0	1|43|23|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	43	23	29	23	29	23	29	23	29	0	0	0	17976	0	1	0	1|42|28|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	43	31	9	31	9	31	9	31	9	0	0	0	17977	0	1	0	1|44|45|42|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	44	45	42	45	42	45	42	45	42	0	0	0	17976	0	1	0	1|43|31|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	44	15	30	15	30	15	30	15	30	0	0	0	17977	0	1	0	1|45|25|38|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	45	25	38	25	38	25	38	25	38	0	0	0	17976	0	1	0	1|44|15|30|15|0|0|0|0|0|0|0|0|0|
Event	旅行商人巴斯鲁	1	8	7	1	1	1	45	27	43	27	43	27	43	27	43	1	60000	6	14016	0	1	0	EV_ijk_6176.txt
TownPeople	咯青惑牢 努府畴赴	1	8	7	1	1	1	45	27	22	27	22	27	22	27	22	1	60000	1	14001	0	1	0	2348|2349
Warp	 	1	8	7	1	1	1	45	33	20	33	20	33	20	33	20	0	0	0	17977	0	1	0	1|46|25|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	46	25	31	25	31	25	31	25	31	0	0	0	17976	0	1	0	1|45|33|20|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	46	41	27	41	27	41	27	41	27	0	0	0	17977	0	1	0	1|47|21|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	47	21	21	21	21	21	21	21	21	0	0	0	17976	0	1	0	1|46|41|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	8	7	1	1	1	47	13	35	13	35	13	35	13	35	0	0	0	17977	0	1	0	0|15521|10|19|15|0|0|0|0|0|0|0|0|210|
Warp	 	1	8	7	1	1	0	15521	10	19	10	19	10	19	10	19	0	0	0	17976	0	1	0	1|47|13|35|15|0|0|0|0|0|0|0|0|213|
Warp	 	1	10	9	1	1	1	67	20	32	20	32	20	32	20	32	0	0	0	17967	0	1	0	1|68|36|19|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	68	36	19	36	19	36	19	36	19	0	0	0	17966	0	1	0	1|67|20|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	68	18	29	18	29	18	29	18	29	0	0	0	17967	0	1	0	1|48|39|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	48	39	10	39	10	39	10	39	10	0	0	0	17966	0	1	0	1|68|18|29|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	48	44	31	44	31	44	31	44	31	0	0	0	17967	0	1	0	1|49|38|27|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	49	38	27	38	27	38	27	38	27	0	0	0	17966	0	1	0	1|48|44|31|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	49	21	12	21	12	21	12	21	12	0	0	0	17967	0	1	0	1|50|29|15|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	50	29	15	29	15	29	15	29	15	0	0	0	17966	0	1	0	1|49|21|12|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	50	8	22	8	22	8	22	8	22	0	0	0	17967	0	1	0	1|51|33|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	51	33	21	33	21	33	21	33	21	0	0	0	17966	0	1	0	1|50|8|22|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	51	21	40	21	40	21	40	21	40	0	0	0	17967	0	1	0	1|52|31|42|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	52	31	42	31	42	31	42	31	42	0	0	0	17966	0	1	0	1|51|21|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	52	30	14	30	14	30	14	30	14	0	0	0	17967	0	1	0	1|53|34|11|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	53	34	11	34	11	34	11	34	11	0	0	0	17966	0	1	0	1|52|30|14|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	53	17	23	17	23	17	23	17	23	0	0	0	103012	0	1	0	0|15544|22|48|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	0	15544	22	48	22	48	22	48	22	48	0	0	0	103012	0	1	0	1|53|17|23|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	11	10	1	1	1	54	9	34	9	34	9	34	9	34	0	0	0	103012	0	1	0	0|15543|13|12|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	0	15543	13	12	13	12	13	12	13	12	0	0	0	103012	0	1	0	1|54|9|34|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	11	10	1	1	1	54	34	34	34	34	34	34	34	34	0	0	0	17967	0	1	0	1|55|44|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	55	44	21	44	21	44	21	44	21	0	0	0	17966	0	1	0	1|54|34|34|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	55	20	17	20	17	20	17	20	17	0	0	0	17967	0	1	0	1|56|15|36|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	56	15	36	15	36	15	36	15	36	0	0	0	17966	0	1	0	1|55|20|17|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	56	36	33	36	33	36	33	36	33	0	0	0	17967	0	1	0	1|57|10|40|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	57	10	40	10	40	10	40	10	40	0	0	0	17966	0	1	0	1|56|36|33|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	57	36	32	36	32	36	32	36	32	0	0	0	17967	0	1	0	1|58|48|9|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	58	48	9	48	9	48	9	48	9	0	0	0	17966	0	1	0	1|57|36|32|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	58	15	24	15	24	15	24	15	24	0	0	0	17967	0	1	0	1|59|14|45|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	59	14	45	14	45	14	45	14	45	0	0	0	17966	0	1	0	1|58|15|24|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	59	20	21	20	21	20	21	20	21	0	0	0	17967	0	1	0	1|60|33|25|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	60	33	25	33	25	33	25	33	25	0	0	0	17966	0	1	0	1|59|20|21|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	60	11	25	11	25	11	25	11	25	0	0	0	17967	0	1	0	1|61|48|39|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	61	48	39	48	39	48	39	48	39	0	0	0	17966	0	1	0	1|60|11|25|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	61	43	23	43	23	43	23	43	23	0	0	0	17967	0	1	0	1|62|9|42|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	62	9	42	9	42	9	42	9	42	0	0	0	17966	0	1	0	1|61|43|23|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	1	62	34	34	34	34	34	34	34	34	0	0	0	103012	0	1	0	0|15546|22|48|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	11	10	1	1	0	15546	22	48	22	48	22	48	22	48	0	0	0	103012	0	1	0	1|62|34|34|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	12	11	1	1	1	63	15	13	15	13	15	13	15	13	0	0	0	103012	0	1	0	0|15543|9|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	0	15543	9	10	9	10	9	10	9	10	0	0	0	103012	0	1	0	1|63|15|13|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	10	9	1	1	1	66	33	10	33	10	33	10	33	10	0	0	0	103012	0	1	0	0|15543|10|10|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	0	15543	10	10	10	10	10	10	10	10	0	0	0	103012	0	1	0	1|66|33|10|15|0|0|0|0|0|0|0|0|215|
Warp	 	1	10	9	1	1	1	66	9	41	9	41	9	41	9	41	0	0	0	17967	0	1	0	1|67|40|35|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	10	9	1	1	1	67	40	35	40	35	40	35	40	35	0	0	0	17966	0	1	0	1|66|9|41|15|0|0|0|0|0|0|0|0|0|
Warp	 	1	12	11	1	1	1	63	40	17	40	17	40	17	40	17	0	0	0	17967	0	1	0	1|64|41|8|15|0|0|0|0|0|0|0|0|0|
