2	2	1	13	0	0	95	51	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	13	0	
2	2	1	14	0	0	56	71	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	13	0	
2	2	1	15	0	0	97	67	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	13	0	
2	2	1	16	0	0	47	38	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	14	0	
2	2	1	17	0	0	49	99	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	14	0	
2	2	1	18	0	0	98	100	1	3	5	1	0	0	14001	14002	14003	14004	14005	14006	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	-1	14	0	
3	3	1	19	0	0	41	51	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	9	0	
3	3	1	20	0	0	60	57	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	10	0	
3	3	1	21	0	0	46	51	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	11	0	
3	3	1	22	0	0	60	56	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	11	0	
3	3	1	23	0	0	45	59	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	12	0	
3	3	1	24	0	0	48	41	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	12	0	
3	3	1	25	0	0	52	41	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	13	0	
3	3	1	26	0	0	49	44	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	13	0	
3	3	1	27	0	0	54	59	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	14	0	
3	3	1	28	0	0	10	10	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	15	1	
3	3	1	29	0	0	18	22	1	3	5	1	0	0	14007	14008	14009	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	15	1	
5	5	1	30	0	0	77	51	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	34	0	0	60	84	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	17	0	
5	5	1	35	0	0	64	98	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	31	0	0	72	71	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	18	0	
5	5	1	32	0	0	61	80	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	19	0	
5	5	1	33	0	0	98	77	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	19	0	
5	5	1	36	0	0	82	67	1	3	8	1	0	0	14014	14015	14016	14017	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	19	0	
7	6	1	37	0	0	23	30	1	3	4	1	0	0	1000	1001	1002	1004	-1	-1	-1	-1	-1	-1	3	1	3	1	-1	-1	-1	-1	-1	-1	1	4	
8	7	1	38	0	0	64	50	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	4	1	
8	7	1	39	0	0	61	58	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	5	1	
8	7	1	40	0	0	53	50	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	6	1	
8	7	1	41	0	0	60	44	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	7	1	
8	7	1	42	0	0	44	42	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	8	1	
8	7	1	43	0	0	42	80	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	9	1	
8	7	1	44	0	0	69	65	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	10	1	
8	7	1	45	0	0	50	70	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	11	1	
8	7	1	46	0	0	80	59	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	12	1	
8	7	1	47	0	0	62	62	1	3	7	1	0	0	14023	14024	14025	-1	-1	-1	-1	-1	-1	-1	1	1	1	-1	-1	-1	-1	-1	-1	-1	13	1	
10	9	1	48	0	0	55	53	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	9	1	49	0	0	57	40	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	9	1	50	0	0	60	41	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
10	9	1	51	0	0	45	54	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
10	9	1	52	0	0	45	55	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
10	9	1	66	0	0	45	54	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	59	0	
10	9	1	67	0	0	52	56	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	9	1	68	0	0	47	49	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
10	9	1	53	0	0	47	41	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	10	1	54	0	0	48	43	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	59	0	
11	10	1	55	0	0	59	40	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	10	1	56	0	0	50	51	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	10	1	57	0	0	55	58	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	10	1	58	0	0	55	40	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
11	10	1	59	0	0	51	57	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	10	1	60	0	0	50	48	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	10	1	61	0	0	58	56	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
11	10	1	62	0	0	56	57	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	11	1	63	0	0	52	46	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	59	0	
12	11	1	64	0	0	53	40	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	11	1	65	0	0	42	41	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	11	1	69	0	0	41	48	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	11	1	70	0	0	52	59	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	60	0	
12	11	1	71	0	0	55	42	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	11	1	72	0	0	57	54	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	11	1	73	0	0	50	49	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
12	11	1	74	0	0	54	59	1	3	8	1	0	0	13010	13011	13012	13013	-1	-1	-1	-1	-1	-1	1	1	1	1	-1	-1	-1	-1	-1	-1	61	0	
13	12	1	75	0	0	50	49	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
13	12	1	76	0	0	54	56	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
13	12	1	77	0	0	47	56	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
13	12	1	78	0	0	45	45	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
14	13	1	79	0	0	59	47	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
14	13	1	80	0	0	60	44	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
14	13	1	81	0	0	56	49	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
14	13	1	82	0	0	47	49	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
15	14	1	83	0	0	52	46	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	0	
15	14	1	84	0	0	58	54	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	0	
15	14	1	85	0	0	51	46	1	2	5	1	0	0	5043	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	0	
98	15	1	86	0	0	69	59	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	
98	15	1	87	0	0	66	52	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	
98	15	1	88	0	0	52	62	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	
98	15	1	89	0	0	66	53	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	
98	15	1	90	0	0	67	59	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	4	1	
98	15	1	91	0	0	70	68	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	5	1	
98	15	1	92	0	0	65	53	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	6	1	
98	15	1	93	0	0	54	51	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	
98	15	1	94	0	0	58	65	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	
98	15	1	95	0	0	58	51	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	9	1	
98	15	1	96	0	0	52	62	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	10	1	
98	15	1	97	0	0	62	57	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	11	1	
98	15	1	98	0	0	53	64	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	12	1	
98	15	1	99	0	0	55	70	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	13	1	
98	15	1	100	0	0	63	56	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	14	1	
98	15	1	101	0	0	67	51	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	15	1	
98	15	1	102	0	0	54	69	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	16	1	
98	15	1	103	0	0	52	51	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	17	1	
98	15	1	104	0	0	51	59	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	18	1	
98	15	1	105	0	0	68	63	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	19	1	
98	15	1	106	0	0	52	54	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	20	1	
98	15	1	107	0	0	70	52	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	21	1	
98	15	1	108	0	0	56	54	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	22	1	
98	15	1	109	0	0	50	57	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	23	1	
98	15	1	110	0	0	58	50	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	24	1	
98	15	1	111	0	0	65	54	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	25	1	
98	15	1	112	0	0	51	58	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	26	1	
98	15	1	113	0	0	57	60	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	27	1	
98	15	1	114	0	0	56	70	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	28	1	
98	15	1	115	0	0	53	58	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	29	1	
98	15	1	116	0	0	56	63	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	30	1	
98	15	1	117	0	0	55	62	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	31	1	
98	15	1	118	0	0	69	58	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	32	1	
98	15	1	119	0	0	69	52	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	33	1	
98	15	1	120	0	0	66	66	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	34	1	
98	15	1	121	0	0	64	59	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	35	1	
98	15	1	122	0	0	62	66	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	36	1	
98	15	1	123	0	0	58	58	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	37	1	
98	15	1	124	0	0	70	60	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	38	1	
98	15	1	125	0	0	61	55	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	39	1	
98	15	1	126	0	0	68	57	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	40	1	
98	15	1	127	0	0	50	63	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	41	1	
98	15	1	128	0	0	69	52	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	42	1	
98	15	1	129	0	0	57	67	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	43	1	
98	15	1	130	0	0	67	64	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	44	1	
98	15	1	131	0	0	65	52	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	45	1	
98	15	1	132	0	0	59	69	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	46	1	
98	15	1	133	0	0	56	68	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	47	1	
98	15	1	134	0	0	52	62	1	3	10	1	0	0	9059	308000	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	48	1	
